rotulo fase id_evento id_estrutura tempo endereco tamanho
L 0 28644 2 13.471461543 1 32
L 0 28645 2 13.471462500 2 32
L 0 28646 2 13.471463818 3 32
L 0 28647 2 13.471647904 729 32
L 0 28648 2 13.471650673 0 32
L 0 28649 2 13.471654173 1 32
L 0 28650 2 13.471655275 2 32
L 0 28651 2 13.471657272 3 32
L 0 28652 2 13.471825524 730 32
L 0 28653 2 13.471828582 0 32
L 0 28654 2 13.471833369 1 32
L 0 28655 2 13.471834254 2 32
L 0 28656 2 13.471837024 3 32
L 0 28657 2 13.471944483 731 32
L 0 28658 2 13.471946655 0 32
L 0 28659 2 13.471950413 1 32
L 0 28660 2 13.471951391 2 32
L 0 28661 2 13.471953162 3 32
L 0 28662 2 13.472008642 732 32
L 0 28663 2 13.472009610 0 32
L 0 28664 2 13.472013161 1 32
L 0 28665 2 13.472014458 2 32
L 0 28666 2 13.472016466 3 32
L 0 28667 2 13.472190349 733 32
L 0 28668 2 13.472193602 0 32
L 0 28669 2 13.472196609 1 32
L 0 28670 2 13.472197473 2 32
L 0 28671 2 13.472199419 3 32
L 0 28672 2 13.472343261 734 32
L 0 28673 2 13.472345392 0 32
L 0 28674 2 13.472347719 1 32
L 0 28675 2 13.472348749 2 32
L 0 28676 2 13.472350252 3 32
L 0 28677 2 13.472505449 735 32
L 0 28678 2 13.472509403 0 32
L 0 28679 2 13.472511709 1 32
L 0 28680 2 13.472512656 2 32
L 0 28681 2 13.472514313 3 32
L 0 28682 2 13.472703114 736 32
L 0 28683 2 13.472706789 0 32
L 0 28684 2 13.472709662 1 32
L 0 28685 2 13.472711422 2 32
L 0 28686 2 13.472713039 3 32
L 0 28687 2 13.472937810 737 32
L 0 28688 2 13.472940415 0 32
L 0 28689 2 13.472942793 1 32
L 0 28690 2 13.472943719 2 32
L 0 28691 2 13.473171991 3 32
L 0 28692 2 13.507729614 738 32
L 0 28693 2 13.507741628 0 32
L 0 28694 2 13.507749267 1 32
L 0 28695 2 13.507750740 2 32
L 0 28696 2 13.507753313 3 32
L 0 28697 2 13.508034368 739 32
L 0 28698 2 13.508039289 0 32
L 0 28699 2 13.508043922 1 32
L 0 28700 2 13.508045806 2 32
L 0 28701 2 13.508048019 3 32
L 0 28702 2 13.508241072 740 32
L 0 28703 2 13.508243841 0 32
L 0 28704 2 13.508246374 1 32
L 0 28705 2 13.508247197 2 32
L 0 28706 2 13.508249287 3 32
L 0 28707 2 13.508397433 741 32
L 0 28708 2 13.508400964 0 32
L 0 28709 2 13.508403373 1 32
L 0 28710 2 13.508404608 2 32
L 0 28711 2 13.508406585 3 32
L 0 28712 2 13.508665227 742 32
L 0 28713 2 13.508669767 0 32
L 0 28714 2 13.508672845 1 32
L 0 28715 2 13.508673690 2 32
L 0 28716 2 13.508674606 3 32
L 0 28717 2 13.508769217 743 32
L 0 28718 2 13.508771770 0 32
L 0 28719 2 13.508774663 1 32
L 0 28720 2 13.508775477 2 32
L 0 28721 2 13.508777021 3 32
L 0 28722 2 13.508823760 744 32
L 0 28723 2 13.508825521 0 32
L 0 28724 2 13.508828156 1 32
L 0 28725 2 13.508828949 2 32
L 0 28726 2 13.508829989 3 32
L 0 28727 2 13.509211285 745 32
L 0 28728 2 13.509218142 0 32
L 0 28729 2 13.509223227 1 32
L 0 28730 2 13.509224535 2 32
L 0 28731 2 13.509226625 3 32
L 0 28732 2 13.509374894 746 32
L 0 28733 2 13.509378312 0 32
L 0 28734 2 13.509380597 1 32
L 0 28735 2 13.509381545 2 32
L 0 28736 2 13.509383295 3 32
L 0 28737 2 13.509531831 747 32
L 0 28738 2 13.509533921 0 32
L 0 28739 2 13.509537133 1 32
L 0 28740 2 13.509538328 2 32
L 0 28741 2 13.509539934 3 32
L 0 28742 2 13.509730104 748 32
L 0 28743 2 13.509733141 0 32
L 0 28744 2 13.509735395 1 32
L 0 28745 2 13.509736466 2 32
L 0 28746 2 13.509738937 3 32
L 0 28747 2 13.509787725 749 32
L 0 28748 2 13.509788765 0 32
L 0 28749 2 13.509791338 1 32
L 0 28750 2 13.509792255 2 32
L 0 28751 2 13.509793500 3 32
L 0 28752 2 13.509939134 750 32
L 0 28753 2 13.509941574 0 32
L 0 28754 2 13.509943406 1 32
L 0 28755 2 13.509944621 2 32
L 0 28756 2 13.509946711 3 32
L 0 28757 2 13.510135285 751 32
L 0 28758 2 13.510137777 0 32
L 0 28759 2 13.510140433 1 32
L 0 28760 2 13.510141483 2 32
L 0 28761 2 13.510142729 3 32
L 0 28762 2 13.510379123 752 32
L 0 28763 2 13.510382119 0 32
L 0 28764 2 13.510385136 1 32
L 0 28765 2 13.510386196 2 32
L 0 28766 2 13.510388368 3 32
L 0 28767 2 13.510450746 753 32
L 0 28768 2 13.510451827 0 32
L 0 28769 2 13.510454596 1 32
L 0 28770 2 13.510455677 2 32
L 0 28771 2 13.510457757 3 32
L 0 28772 2 13.510612182 754 32
L 0 28773 2 13.510615374 0 32
L 0 28774 2 13.510618617 1 32
L 0 28775 2 13.510619677 2 32
L 0 28776 2 13.510621335 3 32
L 0 28777 2 13.510926088 755 32
L 0 28778 2 13.510931411 0 32
L 0 28779 2 13.510935014 1 32
L 0 28780 2 13.510936105 2 32
L 0 28781 2 13.510938453 3 32
L 0 28782 2 13.510986026 756 32
L 0 28783 2 13.510987385 0 32
L 0 28784 2 13.510989197 1 32
L 0 28785 2 13.510990000 2 32
L 0 28786 2 13.510991205 3 32
L 0 28787 2 13.539640902 757 32
L 0 28788 2 13.539657703 0 32
L 0 28789 2 13.539668132 1 32
L 0 28790 2 13.539669563 2 32
L 0 28791 2 13.539671653 3 32
L 0 28792 2 13.540188714 758 32
L 0 28793 2 13.540200162 0 32
L 0 28794 2 13.540206751 1 32
L 0 28795 2 13.540208131 2 32
L 0 28796 2 13.540210210 3 32
L 0 28797 2 13.540273340 759 32
L 0 28798 2 13.540275852 0 32
L 0 28799 2 13.540278611 1 32
L 0 28800 2 13.540279496 2 32
L 0 28801 2 13.540281174 3 32
L 0 28802 2 13.540324084 760 32
L 0 28803 2 13.540325103 0 32
L 0 28804 2 13.540327234 1 32
L 0 28805 2 13.540328181 2 32
L 0 28806 2 13.540330786 3 32
L 0 28807 2 13.540747483 761 32
L 0 28808 2 13.540754741 0 32
L 0 28809 2 13.540759055 1 32
L 0 28810 2 13.540760270 2 32
L 0 28811 2 13.540762823 3 32
L 0 28812 2 13.540919843 762 32
L 0 28813 2 13.540922139 0 32
L 0 28814 2 13.540925536 1 32
L 0 28815 2 13.540927163 2 32
L 0 28816 2 13.540928522 3 32
L 0 28817 2 13.541089371 763 32
L 0 28818 2 13.541091914 0 32
L 0 28819 2 13.541096300 1 32
L 0 28820 2 13.541097165 2 32
L 0 28821 2 13.541098616 3 32
L 0 28822 2 13.541207589 764 32
L 0 28823 2 13.541210163 0 32
L 0 28824 2 13.541212593 1 32
L 0 28825 2 13.541442913 2 32
L 0 28826 2 13.541447072 3 32
L 0 28827 2 13.541627699 765 32
L 0 28828 2 13.541629758 0 32
L 0 28829 2 13.541632229 1 32
L 0 28830 2 13.541633063 2 32
L 0 28831 2 13.541635533 3 32
L 0 28832 2 13.541742725 766 32
L 0 28833 2 13.541745505 0 32
L 0 28834 2 13.541748758 1 32
L 0 28835 2 13.541749644 2 32
L 0 28836 2 13.541751589 3 32
L 0 28837 2 13.541897964 767 32
L 0 28838 2 13.541900610 0 32
L 0 28839 2 13.541903246 1 32
L 0 28840 2 13.541904182 2 32
L 0 28841 2 13.541905933 3 32
L 0 28842 2 13.542062880 768 32
L 0 28843 2 13.542065753 0 32
L 0 28844 2 13.542068090 1 32
L 0 28845 2 13.542069160 2 32
L 0 28846 2 13.542072764 3 32
L 0 28847 2 13.542199537 769 32
L 0 28848 2 13.542202800 0 32
L 0 28849 2 13.542205683 1 32
L 0 28850 2 13.542207165 2 32
L 0 28851 2 13.542208102 3 32
L 0 28852 2 13.542372977 770 32
L 0 28853 2 13.542376045 0 32
L 0 28854 2 13.542378969 1 32
L 0 28855 2 13.542380091 2 32
L 0 28856 2 13.542381347 3 32
L 0 28857 2 13.542597327 771 32
L 0 28858 2 13.542601136 0 32
L 0 28859 2 13.542603833 1 32
L 0 28860 2 13.542604760 2 32
L 0 28861 2 13.542606397 3 32
L 0 28862 2 13.542773866 772 32
L 0 28863 2 13.542777119 0 32
L 0 28864 2 13.542780064 1 32
L 0 28865 2 13.542781279 2 32
L 0 28866 2 13.542782905 3 32
L 0 28867 2 13.542910008 773 32
L 0 28868 2 13.542912736 0 32
L 0 28869 2 13.542914960 1 32
L 0 28870 2 13.542915752 2 32
L 0 28871 2 13.542916730 3 32
L 0 28872 2 13.543082017 774 32
L 0 28873 2 13.543084756 0 32
L 0 28874 2 13.543088194 1 32
L 0 28875 2 13.543089378 2 32
L 0 28876 2 13.543091550 3 32
L 0 28877 2 13.543255283 775 32
L 0 28878 2 13.543257681 0 32
L 0 28879 2 13.543262170 1 32
L 0 28880 2 13.543262983 2 32
L 0 28881 2 13.543265032 3 32
L 0 28882 2 13.543730697 776 32
L 0 28883 2 13.543738017 0 32
L 0 28884 2 13.543744657 1 32
L 0 28885 2 13.543745779 2 32
L 0 28886 2 13.543749475 3 32
L 0 28887 2 13.543865439 777 32
L 0 28888 2 13.543867673 0 32
L 0 28889 2 13.543869896 1 32
L 0 28890 2 13.543870689 2 32
L 0 28891 2 13.543871832 3 32
L 0 28892 2 13.573847802 778 32
L 0 28893 2 13.573861906 0 32
L 0 28894 2 13.573870636 1 32
L 0 28895 2 13.573871645 2 32
L 0 28896 2 13.573873560 3 32
L 0 28897 2 13.573989966 779 32
L 0 28898 2 13.573992571 0 32
L 0 28899 2 13.574040988 1 32
L 0 28900 2 13.574042460 2 32
L 0 28901 2 13.574044766 3 32
L 0 28902 2 13.574228801 780 32
L 0 28903 2 13.574231096 0 32
L 0 28904 2 13.574233464 1 32
L 0 28905 2 13.574234391 2 32
L 0 28906 2 13.574236553 3 32
L 0 28907 2 13.574332688 781 32
L 0 28908 2 13.574336373 0 32
L 0 28909 2 13.574340636 1 32
L 0 28910 2 13.574341686 2 32
L 0 28911 2 13.574342602 3 32
L 0 28912 2 13.574481986 782 32
L 0 28913 2 13.574484148 0 32
L 0 28914 2 13.574486382 1 32
L 0 28915 2 13.574487391 2 32
L 0 28916 2 13.574489008 3 32
L 0 28917 2 13.575304524 783 32
L 0 28918 2 13.575315694 0 32
L 0 28919 2 13.575325011 1 32
L 0 28920 2 13.575326205 2 32
L 0 28921 2 13.575328759 3 32
L 0 28922 2 13.575759878 784 32
L 0 28923 2 13.575771955 0 32
L 0 28924 2 13.575777359 1 32
L 0 28925 2 13.575778482 2 32
L 0 28926 2 13.575780571 3 32
L 0 28927 2 13.575833416 785 32
L 0 28928 2 13.575834631 0 32
L 0 28929 2 13.575837719 1 32
L 0 28930 2 13.575838800 2 32
L 0 28931 2 13.575841322 3 32
L 0 28932 2 13.576026520 786 32
L 0 28933 2 13.576030597 0 32
L 0 28934 2 13.576033304 1 32
L 0 28935 2 13.576034478 2 32
L 0 28936 2 13.576035971 3 32
L 0 28937 2 13.576252692 787 32
L 0 28938 2 13.576255893 0 32
L 0 28939 2 13.576257685 1 32
L 0 28940 2 13.576258591 2 32
L 0 28941 2 13.576260567 3 32
L 0 28942 2 13.576365597 788 32
L 0 28943 2 13.576368099 0 32
L 0 28944 2 13.576371867 1 32
L 0 28945 2 13.576372793 2 32
L 0 28946 2 13.576374358 3 32
L 0 28947 2 13.576529535 789 32
L 0 28948 2 13.576531831 0 32
L 0 28949 2 13.576534837 1 32
L 0 28950 2 13.576535857 2 32
L 0 28951 2 13.576536876 3 32
L 0 28952 2 13.576596422 790 32
L 0 28953 2 13.576598677 0 32
L 0 28954 2 13.576601282 1 32
L 0 28955 2 13.576602198 2 32
L 0 28956 2 13.576603227 3 32
L 0 28957 2 13.576857093 791 32
L 0 28958 2 13.576860438 0 32
L 0 28959 2 13.576864042 1 32
L 0 28960 2 13.577047613 2 32
L 0 28961 2 13.577053841 3 32
L 0 28962 2 13.577222906 792 32
L 0 28963 2 13.577225799 0 32
L 0 28964 2 13.577228960 1 32
L 0 28965 2 13.577229989 2 32
L 0 28966 2 13.577232326 3 32
L 0 28967 2 13.577457901 793 32
L 0 28968 2 13.577462348 0 32
L 0 28969 2 13.577466322 1 32
L 0 28970 2 13.577467465 2 32
L 0 28971 2 13.577469884 3 32
L 0 28972 2 13.577626976 794 32
L 0 28973 2 13.577629663 0 32
L 0 28974 2 13.577632999 1 32
L 0 28975 2 13.577634409 2 32
L 0 28976 2 13.577636056 3 32
L 0 28977 2 13.577840711 795 32
L 0 28978 2 13.577843769 0 32
L 0 28979 2 13.577846631 1 32
L 0 28980 2 13.577847877 2 32
L 0 28981 2 13.577850090 3 32
L 0 28982 2 13.578014317 796 32
L 0 28983 2 13.578016386 0 32
L 0 28984 2 13.578018270 1 32
L 0 28985 2 13.578018980 2 32
L 0 28986 2 13.578020483 3 32
L 0 28987 2 13.578100404 797 32
L 0 28988 2 13.578102226 0 32
L 0 28989 2 13.578104275 1 32
L 0 28990 2 13.578105036 2 32
L 0 28991 2 13.578106478 3 32
L 0 28992 2 13.612174009 798 32
L 0 28993 2 13.612181421 0 32
L 0 28994 2 13.612188741 1 32
L 0 28995 2 13.612190234 2 32
L 0 28996 2 13.612192355 3 32
L 0 28997 2 13.612607519 799 32
L 0 28998 2 13.612614190 0 32
L 0 28999 2 13.612619585 1 32
L 0 29000 2 13.612620995 2 32
L 0 29001 2 13.612623281 3 32
L 0 29002 2 13.612776543 800 32
L 0 29003 2 13.612779477 0 32
L 0 29004 2 13.612781835 1 32
L 0 29005 2 13.612782710 2 32
L 0 29006 2 13.612784862 3 32
L 0 29007 2 13.613003806 801 32
L 0 29008 2 13.613006720 0 32
L 0 29009 2 13.613021133 1 32
L 0 29010 2 13.613021936 2 32
L 0 29011 2 13.613023490 3 32
L 0 29012 2 13.613403803 802 32
L 0 29013 2 13.613410453 0 32
L 0 29014 2 13.613414684 1 32
L 0 29015 2 13.613415776 2 32
L 0 29016 2 13.613418072 3 32
L 0 29017 2 13.613529155 803 32
L 0 29018 2 13.613531193 0 32
L 0 29019 2 13.613533716 1 32
L 0 29020 2 13.613534694 2 32
L 0 29021 2 13.613536269 3 32
L 0 29022 2 13.613625372 804 32
L 0 29023 2 13.613628059 0 32
L 0 29024 2 13.613630170 1 32
L 0 29025 2 13.613631199 2 32
L 0 29026 2 13.613632641 3 32
L 0 29027 2 13.613688038 805 32
L 0 29028 2 13.613689356 0 32
L 0 29029 2 13.613691446 1 32
L 0 29030 2 13.613692723 2 32
L 0 29031 2 13.613693865 3 32
L 0 29032 2 13.613858576 806 32
L 0 29033 2 13.613860974 0 32
L 0 29034 2 13.613863239 1 32
L 0 29035 2 13.613864269 2 32
L 0 29036 2 13.613866132 3 32
L 0 29037 2 13.614066679 807 32
L 0 29038 2 13.614069346 0 32
L 0 29039 2 13.614071652 1 32
L 0 29040 2 13.614072548 2 32
L 0 29041 2 13.614073917 3 32
L 0 29042 2 13.614218130 808 32
L 0 29043 2 13.614220240 0 32
L 0 29044 2 13.614222495 1 32
L 0 29045 2 13.614223308 2 32
L 0 29046 2 13.614224966 3 32
L 0 29047 2 13.614415805 809 32
L 0 29048 2 13.614419439 0 32
L 0 29049 2 13.614421704 1 32
L 0 29050 2 13.614422702 2 32
L 0 29051 2 13.614424936 3 32
L 0 29052 2 13.614529411 810 32
L 0 29053 2 13.614532252 0 32
L 0 29054 2 13.614534414 1 32
L 0 29055 2 13.614535536 2 32
L 0 29056 2 13.614537132 3 32
L 0 29057 2 13.614737525 811 32
L 0 29058 2 13.614739975 0 32
L 0 29059 2 13.614742497 1 32
L 0 29060 2 13.614743516 2 32
L 0 29061 2 13.614745236 3 32
L 0 29062 2 13.614865070 812 32
L 0 29063 2 13.614867551 0 32
L 0 29064 2 13.614870691 1 32
L 0 29065 2 13.614871659 2 32
L 0 29066 2 13.614873574 3 32
L 0 29067 2 13.615073061 813 32
L 0 29068 2 13.615075233 0 32
L 0 29069 2 13.615077477 1 32
L 0 29070 2 13.615078249 2 32
L 0 29071 2 13.615079238 3 32
L 0 29072 2 13.615156944 814 32
L 0 29073 2 13.615158808 0 32
L 0 29074 2 13.615160270 1 32
L 0 29075 2 13.615161042 2 32
L 0 29076 2 13.615162143 3 32
L 0 29077 2 13.615238944 815 32
L 0 29078 2 13.615240705 0 32
L 0 29079 2 13.615242723 1 32
L 0 29080 2 13.615243464 2 32
L 0 29081 2 13.615245080 3 32
L 0 29082 2 13.615380614 816 32
L 0 29083 2 13.615383775 0 32
L 0 29084 2 13.615386205 1 32
L 0 29085 2 13.615387214 2 32
L 0 29086 2 13.615388325 3 32
L 0 29087 2 13.644126513 817 32
L 0 29088 2 13.644141997 0 32
L 0 29089 2 13.644149131 1 32
L 0 29090 2 13.644150470 2 32
L 0 29091 2 13.644153208 3 32
L 0 29092 2 13.644306285 818 32
L 0 29093 2 13.644308787 0 32
L 0 29094 2 13.644311762 1 32
L 0 29095 2 13.644574965 2 32
L 0 29096 2 13.644577508 3 32
L 0 29097 2 13.644804390 819 32
L 0 29098 2 13.644808086 0 32
L 0 29099 2 13.644812811 1 32
L 0 29100 2 13.644813655 2 32
L 0 29101 2 13.644815611 3 32
L 0 29102 2 13.644918572 820 32
L 0 29103 2 13.644921063 0 32
L 0 29104 2 13.644923503 1 32
L 0 29105 2 13.644924728 2 32
L 0 29106 2 13.644926901 3 32
L 0 29107 2 13.645095966 821 32
L 0 29108 2 13.645099693 0 32
L 0 29109 2 13.645102874 1 32
L 0 29110 2 13.645104047 2 32
L 0 29111 2 13.645106271 3 32
L 0 29112 2 13.645273957 822 32
L 0 29113 2 13.645276798 0 32
L 0 29114 2 13.645279248 1 32
L 0 29115 2 13.645280072 2 32
L 0 29116 2 13.645281791 3 32
L 0 29117 2 13.645420702 823 32
L 0 29118 2 13.645423636 0 32
L 0 29119 2 13.645427270 1 32
L 0 29120 2 13.645428290 2 32
L 0 29121 2 13.645429535 3 32
L 0 29122 2 13.645484840 824 32
L 0 29123 2 13.645486158 0 32
L 0 29124 2 13.645487661 1 32
L 0 29125 2 13.645488618 2 32
L 0 29126 2 13.645490111 3 32
L 0 29127 2 13.645637639 825 32
L 0 29128 2 13.645641078 0 32
L 0 29129 2 13.645643466 1 32
L 0 29130 2 13.645644290 2 32
L 0 29131 2 13.645646060 3 32
L 0 29132 2 13.645744985 826 32
L 0 29133 2 13.645748290 0 32
L 0 29134 2 13.645750823 1 32
L 0 29135 2 13.645752079 2 32
L 0 29136 2 13.645753788 3 32
L 0 29137 2 13.645859528 827 32
L 0 29138 2 13.645862061 0 32
L 0 29139 2 13.645866704 1 32
L 0 29140 2 13.645867548 2 32
L 0 29141 2 13.645868907 3 32
L 0 29142 2 13.646032443 828 32
L 0 29143 2 13.646035295 0 32
L 0 29144 2 13.646037560 1 32
L 0 29145 2 13.646038723 2 32
L 0 29146 2 13.646040793 3 32
L 0 29147 2 13.646157600 829 32
L 0 29148 2 13.646159896 0 32
L 0 29149 2 13.646162398 1 32
L 0 29150 2 13.646163520 2 32
L 0 29151 2 13.646165455 3 32
L 0 29152 2 13.646271021 830 32
L 0 29153 2 13.646273358 0 32
L 0 29154 2 13.646275602 1 32
L 0 29155 2 13.646276776 2 32
L 0 29156 2 13.646278598 3 32
L 0 29157 2 13.646441640 831 32
L 0 29158 2 13.646444183 0 32
L 0 29159 2 13.646446469 1 32
L 0 29160 2 13.646447601 2 32
L 0 29161 2 13.646449763 3 32
L 0 29162 2 13.646641282 832 32
L 0 29163 2 13.646643557 0 32
L 0 29164 2 13.646645317 1 32
L 0 29165 2 13.646646100 2 32
L 0 29166 2 13.646648272 3 32
L 0 29167 2 13.646746157 833 32
L 0 29168 2 13.646748216 0 32
L 0 29169 2 13.646750327 1 32
L 0 29170 2 13.646751243 2 32
L 0 29171 2 13.646752808 3 32
L 0 29172 2 13.646903568 834 32
L 0 29173 2 13.646906101 0 32
L 0 29174 2 13.646908479 1 32
L 0 29175 2 13.646909447 2 32
L 0 29176 2 13.646911598 3 32
L 0 29177 2 13.646965472 835 32
L 0 29178 2 13.646967542 0 32
L 0 29179 2 13.646969055 1 32
L 0 29180 2 13.646969910 2 32
L 0 29181 2 13.646971783 3 32
L 0 29182 2 13.647074497 836 32
L 0 29183 2 13.647077853 0 32
L 0 29184 2 13.647080190 1 32
L 0 29185 2 13.647080972 2 32
L 0 29186 2 13.647082867 3 32
L 0 29187 2 13.671781543 837 32
L 0 29188 2 13.671791128 0 32
L 0 29189 2 13.671795915 1 32
L 0 29190 2 13.671797058 2 32
L 0 29191 2 13.671799096 3 32
L 0 29192 2 13.671889847 838 32
L 0 29193 2 13.671891772 0 32
L 0 29194 2 13.671893707 1 32
L 0 29195 2 13.671894562 2 32
L 0 29196 2 13.671896065 3 32
L 0 29197 2 13.671971558 839 32
L 0 29198 2 13.671973339 0 32
L 0 29199 2 13.671975193 1 32
L 0 29200 2 13.671976171 2 32
L 0 29201 2 13.671977643 3 32
L 0 29202 2 13.672056462 840 32
L 0 29203 2 13.672058294 0 32
L 0 29204 2 13.672060415 1 32
L 0 29205 2 13.672061661 2 32
L 0 29206 2 13.672062875 3 32
L 0 29207 2 13.672212895 841 32
L 0 29208 2 13.672214768 0 32
L 0 29209 2 13.672216539 1 32
L 0 29210 2 13.672217311 2 32
L 0 29211 2 13.672218330 3 32
L 0 29212 2 13.672256165 842 32
L 0 29213 2 13.672256875 0 32
L 0 29214 2 13.672257935 1 32
L 0 29215 2 13.672258677 2 32
L 0 29216 2 13.672259449 3 32
L 0 29217 2 13.672338793 843 32
L 0 29218 2 13.672340615 0 32
L 0 29219 2 13.672342375 1 32
L 0 29220 2 13.672343086 2 32
L 0 29221 2 13.672344352 3 32
L 0 29222 2 13.672415851 844 32
L 0 29223 2 13.672417879 0 32
L 0 29224 2 13.672420082 1 32
L 0 29225 2 13.672420813 2 32
L 0 29226 2 13.672421832 3 32
L 0 29227 2 13.672461829 845 32
L 0 29228 2 13.672462498 0 32
L 0 29229 2 13.672464073 1 32
L 0 29230 2 13.672580901 2 32
L 0 29231 2 13.672582867 3 32
L 0 29232 2 13.672837356 846 32
L 0 29233 2 13.672840918 0 32
L 0 29234 2 13.672843358 1 32
L 0 29235 2 13.672844140 2 32
L 0 29236 2 13.672845077 3 32
L 0 29237 2 13.672933203 847 32
L 0 29238 2 13.672935004 0 32
L 0 29239 2 13.672937032 1 32
L 0 29240 2 13.672937794 2 32
L 0 29241 2 13.672938886 3 32
L 0 29242 2 13.673103256 848 32
L 0 29243 2 13.673105964 0 32
L 0 29244 2 13.673108764 1 32
L 0 29245 2 13.673109690 2 32
L 0 29246 2 13.673111667 3 32
L 0 29247 2 13.673173077 849 32
L 0 29248 2 13.673175589 0 32
L 0 29249 2 13.673177658 1 32
L 0 29250 2 13.673179625 2 32
L 0 29251 2 13.673181519 3 32
L 0 29252 2 13.673270787 850 32
L 0 29253 2 13.673273062 0 32
L 0 29254 2 13.673274751 1 32
L 0 29255 2 13.673275698 2 32
L 0 29256 2 13.673277500 3 32
L 0 29257 2 13.673360261 851 32
L 0 29258 2 13.673362526 0 32
L 0 29259 2 13.673364575 1 32
L 0 29260 2 13.673365327 2 32
L 0 29261 2 13.673367005 3 32
L 0 29262 2 13.673408844 852 32
L 0 29263 2 13.673409564 0 32
L 0 29264 2 13.673411037 1 32
L 0 29265 2 13.673411798 2 32
L 0 29266 2 13.673412859 3 32
L 0 29267 2 13.673678918 853 32
L 0 29268 2 13.673681574 0 32
L 0 29269 2 13.673683294 1 32
L 0 29270 2 13.673684014 2 32
L 0 29271 2 13.673685147 3 32
L 0 29272 2 13.673720191 854 32
L 0 29273 2 13.673720860 0 32
L 0 29274 2 13.673722631 1 32
L 0 29275 2 13.673723331 2 32
L 0 29276 2 13.673724597 3 32
L 0 29277 2 13.674171334 855 32
L 0 29278 2 13.674178366 0 32
L 0 29279 2 13.674182391 1 32
L 0 29280 2 13.674183431 2 32
L 0 29281 2 13.674185366 3 32
L 0 29282 2 13.674346010 856 32
L 0 29283 2 13.674352053 0 32
L 0 29284 2 13.674354071 1 32
L 0 29285 2 13.674354915 2 32
L 0 29286 2 13.674356614 3 32
L 0 29287 2 13.707434582 857 32
L 0 29288 2 13.707450704 0 32
L 0 29289 2 13.707459002 1 32
L 0 29290 2 13.707460124 2 32
L 0 29291 2 13.707462152 3 32
L 0 29292 2 13.707810263 858 32
L 0 29293 2 13.707815122 0 32
L 0 29294 2 13.707818324 1 32
L 0 29295 2 13.707819487 2 32
L 0 29296 2 13.707822298 3 32
L 0 29297 2 13.707914665 859 32
L 0 29298 2 13.707916518 0 32
L 0 29299 2 13.707918350 1 32
L 0 29300 2 13.707919123 2 32
L 0 29301 2 13.707920595 3 32
L 0 29302 2 13.707961435 860 32
L 0 29303 2 13.707962115 0 32
L 0 29304 2 13.707963546 1 32
L 0 29305 2 13.707964287 2 32
L 0 29306 2 13.707965677 3 32
L 0 29307 2 13.708078490 861 32
L 0 29308 2 13.708080415 0 32
L 0 29309 2 13.708082114 1 32
L 0 29310 2 13.708082999 2 32
L 0 29311 2 13.708084492 3 32
L 0 29312 2 13.708122851 862 32
L 0 29313 2 13.708123510 0 32
L 0 29314 2 13.708124787 1 32
L 0 29315 2 13.708125487 2 32
L 0 29316 2 13.708126444 3 32
L 0 29317 2 13.708204841 863 32
L 0 29318 2 13.708206931 0 32
L 0 29319 2 13.708209422 1 32
L 0 29320 2 13.708210256 2 32
L 0 29321 2 13.708211543 3 32
L 0 29322 2 13.708314390 864 32
L 0 29323 2 13.708317242 0 32
L 0 29324 2 13.708319280 1 32
L 0 29325 2 13.708320125 2 32
L 0 29326 2 13.708322565 3 32
L 0 29327 2 13.708425134 865 32
L 0 29328 2 13.708427821 0 32
L 0 29329 2 13.708429633 1 32
L 0 29330 2 13.708430632 2 32
L 0 29331 2 13.708432196 3 32
L 0 29332 2 13.708510078 866 32
L 0 29333 2 13.708512158 0 32
L 0 29334 2 13.708514196 1 32
L 0 29335 2 13.708514938 2 32
L 0 29336 2 13.708516430 3 32
L 0 29337 2 13.708632919 867 32
L 0 29338 2 13.708635359 0 32
L 0 29339 2 13.708637922 1 32
L 0 29340 2 13.708638859 2 32
L 0 29341 2 13.708641144 3 32
L 0 29342 2 13.708747502 868 32
L 0 29343 2 13.708750735 0 32
L 0 29344 2 13.708753628 1 32
L 0 29345 2 13.708754441 2 32
L 0 29346 2 13.708755440 3 32
L 0 29347 2 13.708944786 869 32
L 0 29348 2 13.708947679 0 32
L 0 29349 2 13.708949615 1 32
L 0 29350 2 13.708951488 2 32
L 0 29351 2 13.708952363 3 32
L 0 29352 2 13.709111648 870 32
L 0 29353 2 13.709114819 0 32
L 0 29354 2 13.709116930 1 32
L 0 29355 2 13.709117949 2 32
L 0 29356 2 13.709119864 3 32
L 0 29357 2 13.709234777 871 32
L 0 29358 2 13.709236990 0 32
L 0 29359 2 13.709239296 1 32
L 0 29360 2 13.709240624 2 32
L 0 29361 2 13.709242632 3 32
L 0 29362 2 13.709344440 872 32
L 0 29363 2 13.709346643 0 32
L 0 29364 2 13.709519455 1 32
L 0 29365 2 13.709520927 2 32
L 0 29366 2 13.709523233 3 32
L 0 29367 2 13.709837242 873 32
L 0 29368 2 13.709840352 0 32
L 0 29369 2 13.709843224 1 32
L 0 29370 2 13.709844150 2 32
L 0 29371 2 13.709846168 3 32
L 0 29372 2 13.709944651 874 32
L 0 29373 2 13.709948202 0 32
L 0 29374 2 13.709950488 1 32
L 0 29375 2 13.709952320 2 32
L 0 29376 2 13.709954626 3 32
L 0 29377 2 13.742091591 875 32
L 0 29378 2 13.742105943 0 32
