rotulo fase id_evento id_estrutura tempo endereco tamanho
L 0 10119 2 6.965616886 1 32
L 0 10120 2 6.965618203 2 32
L 0 10121 2 6.965619469 3 32
L 0 10122 2 6.966235498 24 32
L 0 10123 2 6.966242218 0 32
L 0 10124 2 6.966246582 1 32
L 0 10125 2 6.966247601 2 32
L 0 10126 2 6.966249495 3 32
L 0 10127 2 6.966408616 25 32
L 0 10128 2 6.966444783 0 32
L 0 10129 2 6.966448653 1 32
L 0 10130 2 6.966450413 2 32
L 0 10131 2 6.966452956 3 32
L 0 10132 2 6.966570351 26 32
L 0 10133 2 6.966572872 0 32
L 0 10134 2 6.966576166 1 32
L 0 10135 2 6.966577267 2 32
L 0 10136 2 6.966578873 3 32
L 0 10137 2 6.966797123 27 32
L 0 10138 2 6.966799810 0 32
L 0 10139 2 6.966802465 1 32
L 0 10140 2 6.966803525 2 32
L 0 10141 2 6.966955225 3 32
L 0 10142 2 6.967149844 28 32
L 0 10143 2 6.967153498 0 32
L 0 10144 2 6.967156709 1 32
L 0 10145 2 6.967157697 2 32
L 0 10146 2 6.967159663 3 32
L 0 10147 2 6.967277686 29 32
L 0 10148 2 6.967280290 0 32
L 0 10149 2 6.967282729 1 32
L 0 10150 2 6.967283615 2 32
L 0 10151 2 6.967286486 3 32
L 0 10152 2 6.967479767 30 32
L 0 10153 2 6.967482227 0 32
L 0 10154 2 6.967484924 1 32
L 0 10155 2 6.967486097 2 32
L 0 10156 2 6.967487826 3 32
L 0 10157 2 6.968328781 31 32
L 0 10158 2 6.968344456 0 32
L 0 10159 2 6.968353246 1 32
L 0 10160 2 6.968354213 2 32
L 0 10161 2 6.968356076 3 32
L 0 10162 2 6.968421608 32 32
L 0 10163 2 6.968422637 0 32
L 0 10164 2 6.968425159 1 32
L 0 10165 2 6.968426106 2 32
L 0 10166 2 6.968427557 3 32
L 0 10167 2 6.968823898 33 32
L 0 10168 2 6.968832420 0 32
L 0 10169 2 6.968837504 1 32
L 0 10170 2 6.968838544 2 32
L 0 10171 2 6.968841004 3 32
L 0 10172 2 6.968887268 34 32
L 0 10173 2 6.968888462 0 32
L 0 10174 2 6.968890675 1 32
L 0 10175 2 6.968891684 2 32
L 0 10176 2 6.968893691 3 32
L 0 10177 2 6.969078830 35 32
L 0 10178 2 6.969084100 0 32
L 0 10179 2 6.969086056 1 32
L 0 10180 2 6.969086982 2 32
L 0 10181 2 6.969088310 3 32
L 0 10182 2 6.969190544 36 32
L 0 10183 2 6.969193169 0 32
L 0 10184 2 6.969195680 1 32
L 0 10185 2 6.969196843 2 32
L 0 10186 2 6.969198418 3 32
L 0 10187 2 6.969392358 37 32
L 0 10188 2 6.969394653 0 32
L 0 10189 2 6.969397494 1 32
L 0 10190 2 6.969398523 2 32
L 0 10191 2 6.969400201 3 32
L 0 10192 2 6.969608437 38 32
L 0 10193 2 6.969610886 0 32
L 0 10194 2 6.969613161 1 32
L 0 10195 2 6.969614200 2 32
L 0 10196 2 6.969616135 3 32
L 0 10197 2 6.969861290 39 32
L 0 10198 2 6.969865160 0 32
L 0 10199 2 6.969867352 1 32
L 0 10200 2 6.969868196 2 32
L 0 10201 2 6.969871644 3 32
L 0 10202 2 6.971736244 40 32
L 0 10203 2 6.971743428 0 32
L 0 10204 2 6.971751929 1 32
L 0 10205 2 6.971753164 2 32
L 0 10206 2 6.971756129 3 32
L 0 10207 2 6.975649118 41 32
L 0 10208 2 6.975655520 0 32
L 0 10209 2 6.975662118 1 32
L 0 10210 2 6.975663373 2 32
L 0 10211 2 6.975665144 3 32
L 0 10212 2 6.976150556 42 32
L 0 10213 2 6.976161085 0 32
L 0 10214 2 6.976166334 1 32
L 0 10215 2 6.976167796 2 32
L 0 10216 2 6.976169803 3 32
L 0 10217 2 6.976375569 43 32
L 0 10218 2 6.976383895 0 32
L 0 10219 2 6.976387539 1 32
L 0 10220 2 6.976388897 2 32
L 0 10221 2 6.976390637 3 32
L 0 10222 2 6.976551631 44 32
L 0 10223 2 6.976554235 0 32
L 0 10224 2 6.976558115 1 32
L 0 10225 2 6.976559401 2 32
L 0 10226 2 6.976561460 3 32
L 0 10227 2 7.010979261 45 32
L 0 10228 2 7.010986970 0 32
L 0 10229 2 7.010991704 1 32
L 0 10230 2 7.010992795 2 32
L 0 10231 2 7.010994576 3 32
L 0 10232 2 7.011126082 46 32
L 0 10233 2 7.011128542 0 32
L 0 10234 2 7.011131321 1 32
L 0 10235 2 7.011132206 2 32
L 0 10236 2 7.011133441 3 32
L 0 10237 2 7.011279418 47 32
L 0 10238 2 7.011281467 0 32
L 0 10239 2 7.011283546 1 32
L 0 10240 2 7.011284359 2 32
L 0 10241 2 7.011285635 3 32
L 0 10242 2 7.011396618 48 32
L 0 10243 2 7.011398646 0 32
L 0 10244 2 7.011400591 1 32
L 0 10245 2 7.011401414 2 32
L 0 10246 2 7.011402474 3 32
L 0 10247 2 7.011580832 49 32
L 0 10248 2 7.011582993 0 32
L 0 10249 2 7.011585031 1 32
L 0 10250 2 7.011585834 2 32
L 0 10251 2 7.011586976 3 32
L 0 10252 2 7.011666269 50 32
L 0 10253 2 7.011668245 0 32
L 0 10254 2 7.011670201 1 32
L 0 10255 2 7.011670983 2 32
L 0 10256 2 7.011672290 3 32
L 0 10257 2 7.011780093 51 32
L 0 10258 2 7.011823012 0 32
L 0 10259 2 7.011826419 1 32
L 0 10260 2 7.011827366 2 32
L 0 10261 2 7.011829321 3 32
L 0 10262 2 7.011931247 52 32
L 0 10263 2 7.011933377 0 32
L 0 10264 2 7.011935518 1 32
L 0 10265 2 7.011936352 2 32
L 0 10266 2 7.011937865 3 32
L 0 10267 2 7.012106825 53 32
L 0 10268 2 7.012109388 0 32
L 0 10269 2 7.012111292 1 32
L 0 10270 2 7.012112146 2 32
L 0 10271 2 7.012113083 3 32
L 0 10272 2 7.012260779 54 32
L 0 10273 2 7.012262848 0 32
L 0 10274 2 7.012265030 1 32
L 0 10275 2 7.012265915 2 32
L 0 10276 2 7.012267510 3 32
L 0 10277 2 7.012448430 55 32
L 0 10278 2 7.012451271 0 32
L 0 10279 2 7.012454287 1 32
L 0 10280 2 7.012455100 2 32
L 0 10281 2 7.012832266 3 32
L 0 10282 2 7.013093703 56 32
L 0 10283 2 7.013097347 0 32
L 0 10284 2 7.013101042 1 32
L 0 10285 2 7.013102647 2 32
L 0 10286 2 7.013104562 3 32
L 0 10287 2 7.013255541 57 32
L 0 10288 2 7.013257960 0 32
L 0 10289 2 7.013259658 1 32
L 0 10290 2 7.013260626 2 32
L 0 10291 2 7.013262766 3 32
L 0 10292 2 7.013401580 58 32
L 0 10293 2 7.013403824 0 32
L 0 10294 2 7.013406397 1 32
L 0 10295 2 7.013407375 2 32
L 0 10296 2 7.013409619 3 32
L 0 10297 2 7.013561339 59 32
L 0 10298 2 7.013564118 0 32
L 0 10299 2 7.013566341 1 32
L 0 10300 2 7.013567267 2 32
L 0 10301 2 7.013568647 3 32
L 0 10302 2 7.013678384 60 32
L 0 10303 2 7.013681667 0 32
L 0 10304 2 7.013684776 1 32
L 0 10305 2 7.013685784 2 32
L 0 10306 2 7.013687843 3 32
L 0 10307 2 7.013857750 61 32
L 0 10308 2 7.013860375 0 32
L 0 10309 2 7.013863154 1 32
L 0 10310 2 7.013864018 2 32
L 0 10311 2 7.013865644 3 32
L 0 10312 2 7.013963041 62 32
L 0 10313 2 7.013966047 0 32
L 0 10314 2 7.013967910 1 32
L 0 10315 2 7.013969001 2 32
L 0 10316 2 7.013971450 3 32
L 0 10317 2 7.014073757 63 32
L 0 10318 2 7.014076093 0 32
L 0 10319 2 7.014078821 1 32
L 0 10320 2 7.014079778 2 32
L 0 10321 2 7.014081034 3 32
L 0 10322 2 7.014225138 64 32
L 0 10323 2 7.014227711 0 32
L 0 10324 2 7.014229615 1 32
L 0 10325 2 7.014230541 2 32
L 0 10326 2 7.014233721 3 32
L 0 10327 2 7.014495025 65 32
L 0 10328 2 7.014500809 0 32
L 0 10329 2 7.014503208 1 32
L 0 10330 2 7.014504185 2 32
L 0 10331 2 7.014506141 3 32
L 0 10332 2 7.049984727 66 32
L 0 10333 2 7.049995854 0 32
L 0 10334 2 7.050004931 1 32
L 0 10335 2 7.050006455 2 32
L 0 10336 2 7.050009131 3 32
L 0 10337 2 7.050408476 67 32
L 0 10338 2 7.050415887 0 32
L 0 10339 2 7.050420251 1 32
L 0 10340 2 7.050421362 2 32
L 0 10341 2 7.050423061 3 32
L 0 10342 2 7.050589540 68 32
L 0 10343 2 7.050592525 0 32
L 0 10344 2 7.050595716 1 32
L 0 10345 2 7.050596714 2 32
L 0 10346 2 7.050598886 3 32
L 0 10347 2 7.050795872 69 32
L 0 10348 2 7.050799114 0 32
L 0 10349 2 7.050802542 1 32
L 0 10350 2 7.050803519 2 32
L 0 10351 2 7.050805382 3 32
L 0 10352 2 7.050904560 70 32
L 0 10353 2 7.050906608 0 32
L 0 10354 2 7.050909037 1 32
L 0 10355 2 7.050909902 2 32
L 0 10356 2 7.050911096 3 32
L 0 10357 2 7.051067962 71 32
L 0 10358 2 7.051071091 0 32
L 0 10359 2 7.051078388 1 32
L 0 10360 2 7.051080684 2 32
L 0 10361 2 7.051081744 3 32
L 0 10362 2 7.051190061 72 32
L 0 10363 2 7.051192253 0 32
L 0 10364 2 7.051196103 1 32
L 0 10365 2 7.051197008 2 32
L 0 10366 2 7.051198110 3 32
L 0 10367 2 7.051306602 73 32
L 0 10368 2 7.051309124 0 32
L 0 10369 2 7.051311182 1 32
L 0 10370 2 7.051312222 2 32
L 0 10371 2 7.051314681 3 32
L 0 10372 2 7.051409238 74 32
L 0 10373 2 7.051412326 0 32
L 0 10374 2 7.051415146 1 32
L 0 10375 2 7.051416329 2 32
L 0 10376 2 7.051417791 3 32
L 0 10377 2 7.051530709 75 32
L 0 10378 2 7.051533333 0 32
L 0 10379 2 7.051535906 1 32
L 0 10380 2 7.051536956 2 32
L 0 10381 2 7.051538469 3 32
L 0 10382 2 7.051684127 76 32
L 0 10383 2 7.051686628 0 32
L 0 10384 2 7.051688790 1 32
L 0 10385 2 7.051689819 2 32
L 0 10386 2 7.051691188 3 32
L 0 10387 2 7.051874558 77 32
L 0 10388 2 7.051877573 0 32
L 0 10389 2 7.051881134 1 32
L 0 10390 2 7.051883234 2 32
L 0 10391 2 7.051884994 3 32
L 0 10392 2 7.051986096 78 32
L 0 10393 2 7.051988124 0 32
L 0 10394 2 7.051990316 1 32
L 0 10395 2 7.051991171 2 32
L 0 10396 2 7.051992241 3 32
L 0 10397 2 7.052242295 79 32
L 0 10398 2 7.052244487 0 32
L 0 10399 2 7.052246896 1 32
L 0 10400 2 7.052247760 2 32
L 0 10401 2 7.052249067 3 32
L 0 10402 2 7.052386142 80 32
L 0 10403 2 7.052389003 0 32
L 0 10404 2 7.052391000 1 32
L 0 10405 2 7.052391977 2 32
L 0 10406 2 7.052394324 3 32
L 0 10407 2 7.052548165 81 32
L 0 10408 2 7.052551036 0 32
L 0 10409 2 7.052553352 1 32
L 0 10410 2 7.052554412 2 32
L 0 10411 2 7.052555575 3 32
L 0 10412 2 7.052720604 82 32
L 0 10413 2 7.052723053 0 32
L 0 10414 2 7.052725307 1 32
L 0 10415 2 7.052726419 2 32
L 0 10416 2 7.052727644 3 32
L 0 10417 2 7.052825041 83 32
L 0 10418 2 7.052827655 0 32
L 0 10419 2 7.052829909 1 32
L 0 10420 2 7.052830753 2 32
L 0 10421 2 7.052978058 3 32
L 0 10422 2 7.053060655 84 32
L 0 10423 2 7.053062590 0 32
L 0 10424 2 7.053064772 1 32
L 0 10425 2 7.053065595 2 32
L 0 10426 2 7.053067221 3 32
L 0 10427 2 7.087753875 85 32
L 0 10428 2 7.087764723 0 32
L 0 10429 2 7.087773153 1 32
L 0 10430 2 7.087774491 2 32
L 0 10431 2 7.087777280 3 32
L 0 10432 2 7.088330130 86 32
L 0 10433 2 7.088339661 0 32
L 0 10434 2 7.088344365 1 32
L 0 10435 2 7.088345785 2 32
L 0 10436 2 7.088348306 3 32
L 0 10437 2 7.088406428 87 32
L 0 10438 2 7.088407838 0 32
L 0 10439 2 7.088409958 1 32
L 0 10440 2 7.088410926 2 32
L 0 10441 2 7.088413529 3 32
L 0 10442 2 7.088563799 88 32
L 0 10443 2 7.088566680 0 32
L 0 10444 2 7.088569676 1 32
L 0 10445 2 7.088570736 2 32
L 0 10446 2 7.088572434 3 32
L 0 10447 2 7.088679743 89 32
L 0 10448 2 7.088682244 0 32
L 0 10449 2 7.088684518 1 32
L 0 10450 2 7.088685517 2 32
L 0 10451 2 7.088687874 3 32
L 0 10452 2 7.088749978 90 32
L 0 10453 2 7.088752747 0 32
L 0 10454 2 7.088755371 1 32
L 0 10455 2 7.088756483 2 32
L 0 10456 2 7.088757955 3 32
L 0 10457 2 7.089004200 91 32
L 0 10458 2 7.089007988 0 32
L 0 10459 2 7.089010808 1 32
L 0 10460 2 7.089011786 2 32
L 0 10461 2 7.089013011 3 32
L 0 10462 2 7.089183278 92 32
L 0 10463 2 7.089187457 0 32
L 0 10464 2 7.089190586 1 32
L 0 10465 2 7.089191481 2 32
L 0 10466 2 7.089192778 3 32
L 0 10467 2 7.089351281 93 32
L 0 10468 2 7.089354070 0 32
L 0 10469 2 7.089356437 1 32
L 0 10470 2 7.089357426 2 32
L 0 10471 2 7.089358928 3 32
L 0 10472 2 7.089526622 94 32
L 0 10473 2 7.089529823 0 32
L 0 10474 2 7.089532211 1 32
L 0 10475 2 7.089533313 2 32
L 0 10476 2 7.089535114 3 32
L 0 10477 2 7.089688316 95 32
L 0 10478 2 7.089691208 0 32
L 0 10479 2 7.089694193 1 32
L 0 10480 2 7.089695171 2 32
L 0 10481 2 7.089696499 3 32
L 0 10482 2 7.089855146 96 32
L 0 10483 2 7.089858059 0 32
L 0 10484 2 7.089860395 1 32
L 0 10485 2 7.089861846 2 32
L 0 10486 2 7.089863936 3 32
L 0 10487 2 7.090050187 97 32
L 0 10488 2 7.090052811 0 32
L 0 10489 2 7.090055621 1 32
L 0 10490 2 7.090056681 2 32
L 0 10491 2 7.090058318 3 32
L 0 10492 2 7.092255078 98 32
L 0 10493 2 7.092267171 0 32
L 0 10494 2 7.092273234 1 32
L 0 10495 2 7.092274458 2 32
L 0 10496 2 7.092276352 3 32
L 0 10497 2 7.096107596 99 32
L 0 10498 2 7.096120379 0 32
L 0 10499 2 7.096125814 1 32
L 0 10500 2 7.096127172 2 32
L 0 10501 2 7.096129210 3 32
L 0 10502 2 7.100540814 100 32
L 0 10503 2 7.100558414 0 32
L 0 10504 2 7.100566370 1 32
L 0 10505 2 7.100568027 2 32
L 0 10506 2 7.100569427 3 32
L 0 10507 2 7.101424468 101 32
L 0 10508 2 7.101436212 0 32
L 0 10509 2 7.101442068 1 32
L 0 10510 2 7.101443355 2 32
L 0 10511 2 7.101445279 3 32
L 0 10512 2 7.102809246 102 32
L 0 10513 2 7.102822112 0 32
L 0 10514 2 7.102827732 1 32
L 0 10515 2 7.102828905 2 32
L 0 10516 2 7.102830943 3 32
L 0 10517 2 7.102955749 103 32
L 0 10518 2 7.102957663 0 32
L 0 10519 2 7.102959567 1 32
L 0 10520 2 7.102960390 2 32
L 0 10521 2 7.102961965 3 32
L 0 10522 2 7.103078455 104 32
L 0 10523 2 7.103080307 0 32
L 0 10524 2 7.103082026 1 32
L 0 10525 2 7.103082839 2 32
L 0 10526 2 7.103084548 3 32
L 0 10527 2 7.139163668 105 32
L 0 10528 2 7.139175473 0 32
L 0 10529 2 7.139180805 1 32
L 0 10530 2 7.139181885 2 32
L 0 10531 2 7.139183419 3 32
L 0 10532 2 7.139331197 106 32
L 0 10533 2 7.139333317 0 32
L 0 10534 2 7.139335067 1 32
L 0 10535 2 7.139335891 2 32
L 0 10536 2 7.139337434 3 32
L 0 10537 2 7.139588377 107 32
L 0 10538 2 7.139592443 0 32
L 0 10539 2 7.139595304 1 32
L 0 10540 2 7.139596621 2 32
L 0 10541 2 7.139598165 3 32
L 0 10542 2 7.139790324 108 32
L 0 10543 2 7.139793597 0 32
L 0 10544 2 7.139795893 1 32
L 0 10545 2 7.139797344 2 32
L 0 10546 2 7.139799279 3 32
L 0 10547 2 7.139946615 109 32
L 0 10548 2 7.139948951 0 32
L 0 10549 2 7.139951411 1 32
L 0 10550 2 7.139952584 2 32
L 0 10551 2 7.139954488 3 32
L 0 10552 2 7.140046049 110 32
L 0 10553 2 7.140048273 0 32
L 0 10554 2 7.140050558 1 32
L 0 10555 2 7.140051772 2 32
L 0 10556 2 7.140053614 3 32
L 0 10557 2 7.140196607 111 32
L 0 10558 2 7.140198840 0 32
L 0 10559 2 7.140201043 1 32
L 0 10560 2 7.140202247 2 32
L 0 10561 2 7.140332775 3 32
L 0 10562 2 7.140435741 112 32
L 0 10563 2 7.140437984 0 32
L 0 10564 2 7.140440269 1 32
L 0 10565 2 7.140441443 2 32
L 0 10566 2 7.140442966 3 32
L 0 10567 2 7.140637513 113 32
L 0 10568 2 7.140640796 0 32
L 0 10569 2 7.140643575 1 32
L 0 10570 2 7.140644666 2 32
L 0 10571 2 7.140646231 3 32
L 0 10572 2 7.140856628 114 32
L 0 10573 2 7.140859592 0 32
L 0 10574 2 7.140862937 1 32
L 0 10575 2 7.140864131 2 32
L 0 10576 2 7.140865685 3 32
L 0 10577 2 7.140915665 115 32
L 0 10578 2 7.140916694 0 32
L 0 10579 2 7.140918331 1 32
L 0 10580 2 7.140919381 2 32
L 0 10581 2 7.140920945 3 32
L 0 10582 2 7.141121215 116 32
L 0 10583 2 7.141123891 0 32
L 0 10584 2 7.141126104 1 32
L 0 10585 2 7.141127411 2 32
L 0 10586 2 7.141128728 3 32
L 0 10587 2 7.141185038 117 32
L 0 10588 2 7.141187055 0 32
L 0 10589 2 7.141189237 1 32
L 0 10590 2 7.141190400 2 32
L 0 10591 2 7.141192305 3 32
L 0 10592 2 7.141352228 118 32
L 0 10593 2 7.141355028 0 32
L 0 10594 2 7.141357035 1 32
L 0 10595 2 7.141358331 2 32
L 0 10596 2 7.141360266 3 32
L 0 10597 2 7.141561648 119 32
L 0 10598 2 7.141564087 0 32
L 0 10599 2 7.141566300 1 32
L 0 10600 2 7.141567206 2 32
L 0 10601 2 7.141570417 3 32
L 0 10602 2 7.141817177 120 32
L 0 10603 2 7.141821304 0 32
L 0 10604 2 7.141824722 1 32
L 0 10605 2 7.141825617 2 32
L 0 10606 2 7.141826934 3 32
L 0 10607 2 7.141970688 121 32
L 0 10608 2 7.141972716 0 32
L 0 10609 2 7.141975320 1 32
L 0 10610 2 7.141976092 2 32
L 0 10611 2 7.141978490 3 32
L 0 10612 2 7.142064658 122 32
L 0 10613 2 7.142066408 0 32
L 0 10614 2 7.142068188 1 32
L 0 10615 2 7.142069012 2 32
L 0 10616 2 7.142070072 3 32
L 0 10617 2 7.142157681 123 32
L 0 10618 2 7.142159925 0 32
L 0 10619 2 7.142163321 1 32
L 0 10620 2 7.142164474 2 32
L 0 10621 2 7.142165678 3 32
L 0 10622 2 7.142244487 124 32
L 0 10623 2 7.142246319 0 32
L 0 10624 2 7.142248398 1 32
L 0 10625 2 7.142249180 2 32
L 0 10626 2 7.142250066 3 32
L 0 10627 2 7.142362706 125 32
L 0 10628 2 7.142364785 0 32
L 0 10629 2 7.142367317 1 32
L 0 10630 2 7.142368850 2 32
L 0 10631 2 7.142370024 3 32
L 0 10632 2 7.187129533 126 32
L 0 10633 2 7.187144745 0 32
L 0 10634 2 7.187155408 1 32
L 0 10635 2 7.187156952 2 32
L 0 10636 2 7.187158650 3 32
L 0 10637 2 7.187554862 127 32
L 0 10638 2 7.187562005 0 32
L 0 10639 2 7.187566544 1 32
L 0 10640 2 7.187568047 2 32
L 0 10641 2 7.187570239 3 32
L 0 10642 2 7.187805729 128 32
L 0 10643 2 7.187810351 0 32
L 0 10644 2 7.187813191 1 32
L 0 10645 2 7.187814601 2 32
L 0 10646 2 7.187816649 3 32
L 0 10647 2 7.187972899 129 32
L 0 10648 2 7.187975307 0 32
L 0 10649 2 7.187978601 1 32
L 0 10650 2 7.187979908 2 32
L 0 10651 2 7.187981534 3 32
L 0 10652 2 7.188134119 130 32
L 0 10653 2 7.188136229 0 32
L 0 10654 2 7.188138658 1 32
L 0 10655 2 7.188139594 2 32
L 0 10656 2 7.188141735 3 32
L 0 10657 2 7.188328861 131 32
L 0 10658 2 7.188332484 0 32
L 0 10659 2 7.188334810 1 32
L 0 10660 2 7.188336468 2 32
L 0 10661 2 7.188337723 3 32
L 0 10662 2 7.188433298 132 32
L 0 10663 2 7.188435995 0 32
L 0 10664 2 7.188438095 1 32
L 0 10665 2 7.188438928 2 32
L 0 10666 2 7.188440575 3 32
L 0 10667 2 7.188526445 133 32
L 0 10668 2 7.188530088 0 32
L 0 10669 2 7.188533773 1 32
L 0 10670 2 7.188534987 2 32
L 0 10671 2 7.188535996 3 32
L 0 10672 2 7.189278120 134 32
L 0 10673 2 7.189290831 0 32
L 0 10674 2 7.189297377 1 32
L 0 10675 2 7.189298417 2 32
L 0 10676 2 7.189300465 3 32
L 0 10677 2 7.189481663 135 32
L 0 10678 2 7.189484092 0 32
L 0 10679 2 7.189488497 1 32
L 0 10680 2 7.189489403 2 32
L 0 10681 2 7.189491029 3 32
L 0 10682 2 7.189700902 136 32
L 0 10683 2 7.189703845 0 32
L 0 10684 2 7.189706840 1 32
L 0 10685 2 7.189708003 2 32
L 0 10686 2 7.189709938 3 32
L 0 10687 2 7.189930752 137 32
L 0 10688 2 7.189933675 0 32
L 0 10689 2 7.189936917 1 32
L 0 10690 2 7.189937977 2 32
L 0 10691 2 7.189939233 3 32
L 0 10692 2 7.190097550 138 32
L 0 10693 2 7.190100175 0 32
L 0 10694 2 7.190102841 1 32
L 0 10695 2 7.190103942 2 32
L 0 10696 2 7.190105434 3 32
L 0 10697 2 7.190212393 139 32
L 0 10698 2 7.190215131 0 32
L 0 10699 2 7.190217673 1 32
L 0 10700 2 7.190410594 2 32
L 0 10701 2 7.190414392 3 32
L 0 10702 2 7.190564476 140 32
L 0 10703 2 7.190567152 0 32
L 0 10704 2 7.190570281 1 32
L 0 10705 2 7.190571269 2 32
L 0 10706 2 7.190572946 3 32
L 0 10707 2 7.190769830 141 32
L 0 10708 2 7.190772516 0 32
L 0 10709 2 7.190774822 1 32
L 0 10710 2 7.190775738 2 32
L 0 10711 2 7.190776736 3 32
L 0 10712 2 7.190880236 142 32
L 0 10713 2 7.190882985 0 32
L 0 10714 2 7.190885208 1 32
L 0 10715 2 7.190886155 2 32
L 0 10716 2 7.190888244 3 32
L 0 10717 2 7.191091272 143 32
L 0 10718 2 7.191094216 0 32
L 0 10719 2 7.191097787 1 32
L 0 10720 2 7.191098744 2 32
L 0 10721 2 7.191100638 3 32
L 0 10722 2 7.191248447 144 32
L 0 10723 2 7.191250619 0 32
L 0 10724 2 7.191253244 1 32
L 0 10725 2 7.191254252 2 32
L 0 10726 2 7.191256095 3 32
L 0 10727 2 7.230026165 145 32
L 0 10728 2 7.230034492 0 32
L 0 10729 2 7.230041408 1 32
L 0 10730 2 7.230042798 2 32
L 0 10731 2 7.230044949 3 32
L 0 10732 2 7.230155407 146 32
L 0 10733 2 7.230157640 0 32
L 0 10734 2 7.230160121 1 32
L 0 10735 2 7.230161274 2 32
L 0 10736 2 7.230163342 3 32
L 0 10737 2 7.230261110 147 32
L 0 10738 2 7.230263683 0 32
L 0 10739 2 7.230265968 1 32
L 0 10740 2 7.230267079 2 32
L 0 10741 2 7.230269179 3 32
L 0 10742 2 7.230320775 148 32
L 0 10743 2 7.230321876 0 32
L 0 10744 2 7.230324038 1 32
L 0 10745 2 7.230325201 2 32
L 0 10746 2 7.230326971 3 32
L 0 10747 2 7.230621408 149 32
L 0 10748 2 7.230626379 0 32
L 0 10749 2 7.230629745 1 32
L 0 10750 2 7.230631340 2 32
L 0 10751 2 7.230633265 3 32
L 0 10752 2 7.231105181 150 32
L 0 10753 2 7.231110306 0 32
L 0 10754 2 7.231114043 1 32
L 0 10755 2 7.231115257 2 32
L 0 10756 2 7.231116935 3 32
L 0 10757 2 7.231222957 151 32
L 0 10758 2 7.231225406 0 32
L 0 10759 2 7.231227516 1 32
L 0 10760 2 7.231228772 2 32
L 0 10761 2 7.231230769 3 32
L 0 10762 2 7.231339961 152 32
L 0 10763 2 7.231342544 0 32
L 0 10764 2 7.231345889 1 32
L 0 10765 2 7.231346950 2 32
L 0 10766 2 7.231348545 3 32
L 0 10767 2 7.231514623 153 32
L 0 10768 2 7.231517001 0 32
L 0 10769 2 7.231519656 1 32
L 0 10770 2 7.231520716 2 32
L 0 10771 2 7.231522013 3 32
L 0 10772 2 7.231733152 154 32
L 0 10773 2 7.231736980 0 32
L 0 10774 2 7.231739811 1 32
L 0 10775 2 7.231740799 2 32
L 0 10776 2 7.231742065 3 32
L 0 10777 2 7.231836353 155 32
L 0 10778 2 7.231838669 0 32
L 0 10779 2 7.231841212 1 32
L 0 10780 2 7.231842282 2 32
L 0 10781 2 7.231843641 3 32
L 0 10782 2 7.232444395 156 32
L 0 10783 2 7.232453638 0 32
L 0 10784 2 7.232460904 1 32
L 0 10785 2 7.232462448 2 32
L 0 10786 2 7.232464774 3 32
L 0 10787 2 7.232589374 157 32
L 0 10788 2 7.232591844 0 32
L 0 10789 2 7.232957770 1 32
L 0 10790 2 7.232964985 2 32
L 0 10791 2 7.232966694 3 32
L 0 10792 2 7.233033244 158 32
L 0 10793 2 7.233035220 0 32
L 0 10794 2 7.233038061 1 32
L 0 10795 2 7.233039101 2 32
L 0 10796 2 7.233041468 3 32
L 0 10797 2 7.233171245 159 32
L 0 10798 2 7.233178347 0 32
L 0 10799 2 7.233181321 1 32
L 0 10800 2 7.233182422 2 32
L 0 10801 2 7.233183730 3 32
L 0 10802 2 7.233344960 160 32
L 0 10803 2 7.233348233 0 32
L 0 10804 2 7.233351403 1 32
L 0 10805 2 7.233352443 2 32
L 0 10806 2 7.233353565 3 32
L 0 10807 2 7.233562717 161 32
L 0 10808 2 7.233565681 0 32
L 0 10809 2 7.233568120 1 32
L 0 10810 2 7.233569036 2 32
L 0 10811 2 7.233570981 3 32
L 0 10812 2 7.233821437 162 32
L 0 10813 2 7.233825965 0 32
L 0 10814 2 7.233829115 1 32
L 0 10815 2 7.233830062 2 32
L 0 10816 2 7.233831400 3 32
L 0 10817 2 7.269046647 163 32
L 0 10818 2 7.269057124 0 32
L 0 10819 2 7.269064041 1 32
L 0 10820 2 7.269064977 2 32
L 0 10821 2 7.269066470 3 32
L 0 10822 2 7.269322823 164 32
L 0 10823 2 7.269328381 0 32
L 0 10824 2 7.269333136 1 32
L 0 10825 2 7.269334309 2 32
L 0 10826 2 7.269336666 3 32
L 0 10827 2 7.269545633 165 32
L 0 10828 2 7.269548854 0 32
L 0 10829 2 7.269552549 1 32
L 0 10830 2 7.269554052 2 32
L 0 10831 2 7.269555359 3 32
L 0 10832 2 7.269754003 166 32
L 0 10833 2 7.269758202 0 32
L 0 10834 2 7.269762031 1 32
L 0 10835 2 7.269762967 2 32
L 0 10836 2 7.269764089 3 32
L 0 10837 2 7.269916067 167 32
L 0 10838 2 7.269918290 0 32
L 0 10839 2 7.269920081 1 32
L 0 10840 2 7.270117736 2 32
L 0 10841 2 7.270120968 3 32
L 0 10842 2 7.270293860 168 32
L 0 10843 2 7.270297565 0 32
L 0 10844 2 7.270300612 1 32
L 0 10845 2 7.270301693 2 32
L 0 10846 2 7.270302959 3 32
L 0 10847 2 7.270410288 169 32
L 0 10848 2 7.270413180 0 32
L 0 10849 2 7.270416309 1 32
L 0 10850 2 7.270417420 2 32
L 0 10851 2 7.270419963 3 32
L 0 10852 2 7.270584013 170 32
L 0 10853 2 7.270586226 0 32
